0	100	
1	100	
2	100	
3	100	
4	100	
5	100	
6	100	
7	100	
8	99	
9	106	
10	106	
11	92	
12	87	
13	101	
14	94	
15	97	
16	101	
17	103	
18	103	
19	106	
20	103	
21	102	
22	107	
23	99	
24	104	
25	102	
26	99	
27	96	
28	100	
29	101	
30	96	
31	99	
32	102	
33	101	
34	102	
35	101	
36	101	
37	99	
38	96	
39	98	
40	102	
41	111	
42	112	
43	99	
44	97	
45	99	
46	97	
47	102	
48	103	
49	107	
50	106	
51	100	
52	102	
53	105	
54	100	
55	97	
56	100	
57	104	
58	103	
59	102	
60	101	
61	96	
62	102	
63	100	
64	95	
65	91	
66	91	
67	97	
68	102	
69	114	
70	105	
71	96	
72	98	
73	100	
74	96	
75	99	
76	103	
77	107	
78	109	
79	107	
80	108	
81	102	
82	102	
83	107	
84	108	
85	122	
86	129	
87	144	
88	171	
89	189	
90	229	
91	316	
92	559	
93	1263	
94	2918	
95	7084	
96	16772	
97	22256	
98	27523	
99	30150	
100	28451	
101	23908	
102	19959	
103	17243	
104	14885	
105	12569	
106	10440	
107	8413	
108	5867	
109	2335	
110	666	
111	348	
112	224	
113	169	
114	142	
115	135	
116	131	
117	121	
118	108	
119	111	
120	110	
121	103	
122	105	
123	111	
124	106	
125	105	
126	108	
127	103	
128	101	
129	105	
130	105	
131	105	
132	103	
133	100	
134	99	
135	99	
136	106	
137	106	
138	103	
139	100	
140	102	
141	105	
142	101	
143	101	
144	97	
145	98	
146	104	
147	103	
148	99	
149	102	
150	105	
151	100	
152	101	
153	103	
154	106	
155	105	
156	103	
157	107	
158	103	
159	96	
160	105	
161	97	
162	98	
163	106	
164	109	
165	95	
166	98	
167	97	
168	101	
169	97	
170	100	
171	102	
172	100	
173	101	
174	106	
175	92	
176	99	
177	100	
178	96	
179	99	
180	98	
181	94	
182	100	
183	100	
184	102	
185	101	
186	96	
187	97	
188	102	
189	98	
190	97	
191	98	
192	98	
193	98	
194	99	
195	99	
196	103	
197	105	
198	101	
199	96	
200	96	
201	103	
202	104	
203	100	
204	98	
205	101	
206	104	
207	101	
208	102	
209	103	
210	97	
211	99	
212	100	
213	99	
214	103	
215	94	
216	102	
217	105	
218	102	
219	98	
220	103	
221	96	
222	94	
223	95	
224	104	
225	99	
226	103	
227	105	
228	100	
229	98	
230	104	
231	106	
232	94	
233	103	
234	106	
235	101	
236	111	
237	95	
238	101	
239	105	
240	108	
241	98	
242	104	
243	95	
244	93	
245	89	
246	105	
247	95	
248	95	
249	82	
250	102	
251	101	
252	102	
253	106	
254	105	
255	103	
256	104	
257	103	
258	103	
259	100	
260	103	
261	100	
262	100	
263	103	
264	102	
265	98	
266	101	
267	103	
268	102	
269	108	
270	103	
271	101	
272	108	
273	116	
274	112	
275	102	
276	98	
277	101	
278	114	
279	112	
280	102	
281	101	
282	101	
283	101	
284	103	
285	103	
286	100	
287	101	
288	103	
289	97	
290	104	
291	102	
292	94	
293	97	
294	102	
295	100	
296	98	
297	101	
298	100	
299	100	
300	98	
301	96	
302	97	
303	99	
304	100	
305	100	
306	102	
307	102	
308	97	
309	99	
310	99	
311	105	
312	101	
313	102	
314	98	
315	102	
316	100	
317	106	
318	98	
319	105	
320	99	
321	102	
322	99	
323	98	
324	98	
325	99	
326	95	
327	100	
328	99	
329	104	
330	95	
331	100	
332	100	
333	99	
334	103	
335	97	
336	96	
337	97	
338	101	
339	98	
340	97	
341	103	
342	100	
343	103	
344	105	
345	98	
346	102	
347	103	
348	99	
349	100	
350	93	
351	93	
352	94	
353	97	
354	99	
355	98	
356	92	
357	94	
358	98	
359	100	
360	100	
361	99	
362	99	
363	98	
364	99	
365	101	
366	92	
367	98	
368	103	
369	99	
370	99	
371	100	
372	106	
373	100	
374	98	
375	102	
376	106	
377	102	
378	100	
379	101	
380	102	
381	103	
382	102	
383	103	
384	99	
385	107	
386	104	
387	97	
388	104	
389	100	
390	103	
391	103	
392	96	
393	110	
394	99	
395	99	
396	101	
397	105	
398	98	
399	104	
400	99	
401	93	
402	103	
403	97	
404	101	
405	98	
406	101	
407	104	
408	104	
409	103	
410	95	
411	104	
412	101	
413	102	
414	103	
415	103	
416	106	
417	99	
418	99	
419	102	
420	104	
421	101	
422	104	
423	103	
424	105	
425	104	
426	101	
427	104	
428	104	
429	102	
430	102	
431	105	
432	102	
433	104	
434	103	
435	103	
436	101	
437	96	
438	93	
439	101	
440	108	
441	104	
442	101	
443	101	
444	94	
445	94	
446	97	
447	91	
448	100	
449	108	
450	108	
451	100	
452	99	
453	101	
454	103	
455	99	
456	98	
457	102	
458	103	
459	102	
460	98	
461	97	
462	98	
463	108	
464	110	
465	101	
466	102	
467	104	
468	101	
469	102	
470	102	
471	100	
472	103	
473	104	
474	98	
475	96	
476	99	
477	102	
478	101	
479	98	
480	105	
481	106	
482	105	
483	105	
484	105	
485	104	
486	102	
487	99	
488	103	
489	99	
490	94	
491	97	
492	98	
493	101	
494	102	
495	100	
496	99	
497	102	
498	99	
499	101	
500	98	
501	100	
502	100	
503	101	
504	98	
505	98	
506	106	
507	102	
508	98	
509	99	
510	91	
511	95	
512	102	
513	98	
514	97	
515	100	
516	97	
517	95	
518	97	
519	99	
520	103	
521	97	
522	99	
523	100	
524	104	
525	100	
526	97	
527	103	
528	107	
529	99	
530	103	
531	100	
532	103	
533	97	
534	97	
535	102	
536	102	
537	101	
538	97	
539	105	
540	109	
541	101	
542	96	
543	94	
544	97	
545	99	
546	94	
547	94	
548	103	
549	102	
550	101	
551	97	
552	100	
553	102	
554	99	
555	102	
556	99	
557	99	
558	98	
559	80	
560	98	
561	97	
562	95	
563	104	
564	101	
565	111	
566	104	
567	101	
568	101	
569	101	
570	99	
571	96	
572	111	
573	104	
574	102	
575	104	
576	108	
577	103	
578	99	
579	99	
580	107	
581	104	
582	101	
583	100	
584	105	
585	103	
586	99	
587	100	
588	96	
589	94	
590	96	
591	99	
592	98	
593	102	
594	103	
595	97	
596	98	
597	106	
598	102	
599	96	
600	100	
601	103	
602	100	
603	102	
604	102	
605	99	
606	101	
607	106	
608	105	
609	104	
610	104	
611	99	
612	100	
613	99	
614	100	
615	106	
616	103	
617	104	
618	100	
619	97	
620	100	
621	100	
622	104	
623	101	
624	97	
625	101	
626	99	
627	95	
628	98	
629	100	
630	101	
631	96	
632	100	
633	101	
634	101	
635	96	
636	101	
637	110	
638	103	
639	99	
640	104	
641	101	
642	96	
643	92	
644	95	
645	100	
646	99	
647	105	
648	101	
649	96	
650	104	
651	96	
652	102	
653	96	
654	101	
655	97	
656	105	
657	103	
658	93	
659	93	
660	100	
661	97	
662	100	
663	96	
