0,0
0.0024,11
0.0048,79.163
0.0072,193.47
0.0096,89.233
0.012,34.512
0.0144,18.326
0.0168,10.512
0.0192,3.9767
0.0216,1.2791
0.024,-2.1395
0.0264,-11.349
0.0288,-21.721
0.0312,-18.047
0.0336,-2.1395
0.036,11.953
0.0384,16.791
0.0408,25.442
0.0432,35.209
0.0456,37.186
0.048,42.093
0.0504,51.442
0.0528,54.837
0.0552,63.86
0.0576,81.558
0.06,90.326
0.0624,95.953
0.0648,105.74
0.0672,108.28
0.0696,104.91
0.072,95.116
0.0744,90.326
0.0768,93.209
0.0792,92.512
0.0816,84.767
0.084,80.07
0.0864,79.256
0.0888,72.721
0.0912,69.349
0.0936,67.372
0.096,73.791
0.0984,73.209
0.1008,72.372
0.1032,75.651
0.1056,72.628
0.108,71.372
0.1104,67.093
0.1128,63.256
0.1152,60.093
0.1176,58.535
0.12,57.535
0.1224,55.163
0.1248,53.186
0.1272,55.558
0.1296,55.326
0.132,53.837
0.1344,54.326
0.1368,58
0.1392,57.698
0.1416,56.535
0.144,57.721
0.1464,56.907
0.1488,54.698
0.1512,52.605
0.1536,53.209
0.156,58.023
0.1584,58.698
0.1608,55
0.1632,53.977
0.1656,56.977
0.168,60.419
0.1704,62.023
0.1728,59.047
0.1752,54.698
0.1776,53.86
0.18,55.628
0.1824,56.349
0.1848,57.512
0.1872,58.372
0.1896,56.791
0.192,54.349
0.1944,54.302
0.1968,56.953
0.1992,56.837
0.2016,54.395
0.204,53.628
0.2064,54.023
0.2088,56.535
0.2112,58
0.2136,59.07
0.216,58.698
0.2184,57.047
0.2208,54.605
0.2232,55.326
0.2256,55.326
0.228,53.977
0.2304,50.047
0.2328,51.326
0.2352,51.814
0.2376,54.279
0.24,55.628
0.2424,55.581
0.2448,55.535
0.2472,55.721
0.2496,54.186
0.252,50.86
0.2544,49.884
0.2568,50.186
0.2592,50.721
0.2616,53.163
0.264,54.326
0.2664,52.837
0.2688,50.977
0.2712,51.349
0.2736,53.977
0.276,53.837
0.2784,53.977
0.2808,55.07
0.2832,52.535
0.2856,49.791
0.288,50.86
0.2904,52.256
0.2928,56.047
0.2952,55.674
0.2976,52.326
0.3,52.163
0.3024,53.488
0.3048,54.837
0.3072,53.93
0.3096,53.256
0.312,51.744
0.3144,52.814
0.3168,54.814
0.3192,53.512
0.3216,51.93
0.324,52.86
0.3264,54
0.3288,56.512
0.3312,57.163
0.3336,55.372
0.336,54.279
0.3384,53.442
0.3408,52.791
0.3432,51.651
0.3456,51.884
0.348,52.884
0.3504,53.907
0.3528,53.256
0.3552,55.279
0.3576,55.209
0.36,54.698
0.3624,53.465
0.3648,53.07
0.3672,52.767
0.3696,53.674
0.372,54.488
0.3744,53.395
0.3768,53.116
0.3792,53.814
0.3816,55.465
0.384,55.977
0.3864,55
0.3888,55.465
0.3912,55.605
0.3936,53.233
0.396,51.558
0.3984,51.884
0.4008,49.837
0.4032,48.465
0.4056,51.419
0.408,49.674
0.4104,51.07
0.4128,52.651
0.4152,54.302
0.4176,51.488
0.42,52.372
0.4224,52.628
0.4248,51.023
0.4272,54.767
0.4296,56.698
0.432,53.628
0.4344,52.791
0.4368,53.093
0.4392,53.744
0.4416,54.116
0.444,52.256
0.4464,55.209
0.4488,56.488
0.4512,55.791
0.4536,56.791
0.456,54.977
0.4584,54.791
0.4608,55.349
0.4632,57.744
0.4656,53.698
0.468,53.256
0.4704,53.419
0.4728,50.372
0.4752,48.814
0.4776,47.674
0.48,46.14
0.4824,43.07
0.4848,42.372
0.4872,40.023
0.4896,38.209
0.492,38.581
0.4944,40.07
0.4968,40.326
0.4992,39.721
0.5016,41.07
0.504,42.209
0.5064,43.535
0.5088,48.349
0.5112,50.349
0.5136,51.581
0.516,48.698
0.5184,46.977
0.5208,49.023
0.5232,51.93
0.5256,49.581
0.528,47.86
0.5304,50.395
0.5328,51.279
0.5352,52.791
0.5376,54.953
0.54,53.977
0.5424,53.512
0.5448,54.186
0.5472,52.07
0.5496,50.302
0.552,50.535
0.5544,51.558
0.5568,49.744
0.5592,50.512
0.5616,51.465
0.564,53.279
0.5664,52.512
0.5688,50.535
0.5712,53.767
0.5736,55.442
0.576,53.744
0.5784,52.744
0.5808,54.512
0.5832,53.791
0.5856,52.279
0.588,51.698
0.5904,53.14
0.5928,52.791
0.5952,53.628
0.5976,53.093
0.6,52.14
0.6024,51.884
0.6048,52.651
0.6072,51.419
0.6096,49.698
0.612,50.093
0.6144,49.186
0.6168,50.93
0.6192,51.419
0.6216,52.023
0.624,53.465
0.6264,51.349
0.6288,51
0.6312,50.907
0.6336,52.651
0.636,51.605
0.6384,49.86
0.6408,48.279
0.6432,49.419
0.6456,53.14
0.648,51.581
0.6504,49
0.6528,49.512
0.6552,50.93
0.6576,51.651
0.66,51.86
0.6624,51.837
0.6648,55.605
0.6672,54.837
0.6696,52.093
0.672,51.07
0.6744,50.047
0.6768,49.837
0.6792,51.558
0.6816,52.884
0.684,52.605
0.6864,49.349
0.6888,46.465
0.6912,49.581
0.6936,50.535
0.696,48.628
0.6984,48.256
0.7008,49.907
0.7032,52.767
0.7056,51.395
0.708,51.86
0.7104,51.86
0.7128,50.93
0.7152,49.233
0.7176,49.651
0.72,48.953
0.7224,51.884
0.7248,51.14
0.7272,50.651
0.7296,51.442
0.732,52.302
0.7344,52.279
0.7368,52.977
0.7392,53.419
0.7416,50.791
0.744,52.116
0.7464,55.535
0.7488,57.279
0.7512,57.023
0.7536,57.233
0.756,56
0.7584,53.512
0.7608,52.349
0.7632,51.977
0.7656,52.372
0.768,53.512
0.7704,51.837
0.7728,52.953
0.7752,55.256
0.7776,55.767
0.78,53.047
0.7824,53.721
0.7848,51.116
0.7872,49.163
0.7896,47.93
0.792,51.256
0.7944,49.488
0.7968,47.395
0.7992,48.256
0.8016,46.442
0.804,46.442
0.8064,46.86
0.8088,47.744
0.8112,47.488
0.8136,44.744
0.816,42.674
0.8184,43.86
0.8208,43.93
0.8232,43.837
0.8256,44.163
0.828,42.907
0.8304,45
0.8328,47.279
0.8352,48.116
0.8376,46.163
0.84,45
0.8424,43.186
0.8448,44.186
0.8472,46.488
0.8496,44.651
0.852,40.884
0.8544,39.116
0.8568,41.767
0.8592,43.419
0.8616,40.558
0.864,41.209
0.8664,40.651
0.8688,36.953
0.8712,37.093
0.8736,38.302
0.876,36.023
0.8784,34.837
0.8808,35.07
0.8832,32.814
0.8856,31.698
0.888,31.209
0.8904,27.116
0.8928,25.512
0.8952,27.558
0.8976,25.535
0.9,22.442
0.9024,23.721
0.9048,21.744
0.9072,20.256
0.9096,20.116
0.912,23.884
0.9144,22.279
0.9168,17.093
0.9192,18.698
0.9216,19.14
0.924,18.977
0.9264,17.93
0.9288,21.86
0.9312,26.442
0.9336,28.581
0.936,28.953
0.9384,31.326
0.9408,34.907
0.9432,36.93
0.9456,41.884
0.948,48.512
0.9504,50.93
0.9528,52.163
0.9552,53.837
0.9576,55.907
0.96,58.86
0.9624,62.698
0.9648,64.023
0.9672,65.907
0.9696,65
0.972,63.698
0.9744,64.326
0.9768,62.186
0.9792,59.953
0.9816,56.814
0.984,55.442
0.9864,55.744
0.9888,55.814
0.9912,55.163
0.9936,51.884
0.996,49.814
0.9984,45.488
1.0008,42.535
1.0032,45.628
1.0056,45.907
1.008,44.907
1.0104,45.186
1.0128,43.907
1.0152,40.767
1.0176,40.581
1.02,41.326
1.0224,42.419
1.0248,43.93
1.0272,41.326
1.0296,38.581
1.032,38.814
1.0344,40.651
1.0368,42.93
1.0392,43.535
1.0416,44.628
1.044,44.651
1.0464,45.558
1.0488,44.395
1.0512,43.791
1.0536,47.093
1.056,47.581
1.0584,44.581
1.0608,42.651
1.0632,41.674
1.0656,39.837
1.068,41.186
1.0704,43.535
1.0728,40.907
1.0752,40.302
1.0776,40.07
1.08,38.419
1.0824,37.093
1.0848,37.349
1.0872,39.698
1.0896,40.977
1.092,40.674
1.0944,38.163
1.0968,36.837
1.0992,34.907
1.1016,38.372
1.104,42
1.1064,41.349
1.1088,40.674
1.1112,40.721
1.1136,38.93
1.116,37.907
1.1184,37.14
1.1208,38.721
1.1232,41.884
1.1256,42.93
1.128,40.093
1.1304,38.535
1.1328,37.163
1.1352,39.628
1.1376,39.512
1.14,37.488
1.1424,37.93
1.1448,38.907
1.1472,40.558
1.1496,42.721
1.152,44.047
1.1544,40.512
1.1568,38.163
1.1592,39.791
1.1616,38.116
1.164,35.674
1.1664,35.628
