0,0
0.0022,313.09
0.0044,213.36
0.0066,132.09
0.0088,90.364
0.011,67
0.0132,48.273
0.0154,37.545
0.0176,28.636
0.0198,21.455
0.022,15.727
0.0242,16.091
0.0264,15.091
0.0286,10.727
0.0308,7.5455
0.033,4.3636
0.0352,0.36364
0.0374,1.4545
0.0396,6.7273
0.0418,4.8182
0.044,6.2727
0.0462,5.9091
0.0484,5.6364
0.0506,5.6364
0.0528,4.1818
0.055,3.0909
0.0572,4.4545
0.0594,4.9091
0.0616,-0.36364
0.0638,-1.2727
0.066,4
0.0682,5.6364
0.0704,3.3636
0.0726,0.72727
0.0748,-1.1818
0.077,0.72727
0.0792,5.2727
0.0814,6.2727
0.0836,3.8182
0.0858,1.1818
0.088,-0.90909
0.0902,-1.5455
0.0924,-3.0909
0.0946,-4.6364
0.0968,-0.090909
0.099,2.3636
0.1012,7.0909
0.1034,9.2727
0.1056,4.7273
0.1078,-0.090909
0.11,-3.6364
0.1122,4.2727
0.1144,9.0909
0.1166,13.455
0.1188,20.727
0.121,19.636
0.1232,15.727
0.1254,10.545
0.1276,13.636
0.1298,24.455
0.132,51.636
0.1342,117.73
0.1364,198.45
0.1386,243.55
0.1408,224.91
0.143,183.55
0.1452,148.45
0.1474,120.09
0.1496,101.18
0.1518,92.818
0.154,95.364
0.1562,100.18
0.1584,104.36
0.1606,107.73
0.1628,121.09
0.165,136.27
0.1672,134
0.1694,146.73
0.1716,145.36
0.1738,136.18
0.176,132.09
0.1782,120.73
0.1804,106.91
0.1826,102.36
0.1848,96
0.187,87.364
0.1892,81.909
0.1914,76.455
0.1936,73.273
0.1958,67.182
0.198,61.091
0.2002,59.182
0.2024,62.364
0.2046,65.091
0.2068,58.364
0.209,49.636
0.2112,41.545
0.2134,35.909
0.2156,42.364
0.2178,45.636
0.22,41.091
0.2222,38.818
0.2244,36
0.2266,44
0.2288,55.182
0.231,54.182
0.2332,49.273
0.2354,44.182
0.2376,42.818
0.2398,41.636
0.242,40
0.2442,40.364
0.2464,41.364
0.2486,41.091
0.2508,42.455
0.253,43.455
0.2552,42.455
0.2574,37.636
0.2596,28.455
0.2618,34.364
0.264,32.455
0.2662,30.091
0.2684,28.818
0.2706,31.091
0.2728,32.727
0.275,29
0.2772,32.455
0.2794,38.364
0.2816,44.091
0.2838,47
0.286,42.727
0.2882,45.545
0.2904,50
0.2926,43.273
0.2948,35.182
0.297,25.091
0.2992,26.091
0.3014,19.818
0.3036,19
0.3058,23
0.308,35.545
0.3102,39.273
0.3124,30.091
0.3146,37
0.3168,35.455
0.319,33.182
0.3212,29
0.3234,30.818
0.3256,34.545
0.3278,30.818
0.33,33.364
0.3322,38.091
0.3344,38.636
0.3366,36.273
0.3388,35.545
0.341,31.636
0.3432,33
0.3454,31.818
0.3476,26.273
0.3498,26.182
0.352,31.273
0.3542,34.455
0.3564,36.545
0.3586,31.545
0.3608,29.182
0.363,34.818
0.3652,36.364
0.3674,33.727
0.3696,30.182
0.3718,27.455
0.374,23
0.3762,19
0.3784,19.909
0.3806,26.727
0.3828,31.636
0.385,34.273
0.3872,33.182
0.3894,27
0.3916,28.909
0.3938,42.273
0.396,39.455
0.3982,31.727
0.4004,47.545
0.4026,53.091
0.4048,49.364
0.407,39.273
0.4092,34.545
0.4114,27.455
0.4136,25
0.4158,30.455
0.418,34.818
0.4202,35.727
0.4224,40.455
0.4246,38
0.4268,41.273
0.429,42
0.4312,42.364
0.4334,42.364
0.4356,40
0.4378,39.727
0.44,32.909
0.4422,26
0.4444,31.364
0.4466,32.636
0.4488,35.818
0.451,33
0.4532,35.455
0.4554,38.909
0.4576,39.273
0.4598,34.091
0.462,34.364
0.4642,35.182
0.4664,34.818
0.4686,38.091
0.4708,36.273
0.473,36.818
0.4752,39.727
0.4774,47.636
0.4796,55.727
0.4818,45.636
0.484,34.818
0.4862,42.545
0.4884,36
0.4906,27.364
0.4928,27.636
0.495,38
0.4972,32.636
0.4994,28.727
0.5016,37.636
0.5038,45
0.506,43.364
0.5082,46.273
0.5104,48.727
0.5126,42.364
