0.6,176.1
0.6024,151.2
0.6048,131.8
0.6072,115.7
0.6096,133.8
0.612,161.6
0.6144,155.7
0.6168,162.8
0.6192,170.2
0.6216,163.6
0.624,156.9
0.6264,167.8
0.6288,188.4
0.6312,184
0.6336,171.3
0.636,152.6
0.6384,162.9
0.6408,147
0.6432,157.6
0.6456,175.3
0.648,164.2
0.6504,127.6
0.6528,105.9
0.6552,104.8
0.6576,118
0.66,113.4
0.6624,140.2
0.6648,177
0.6672,164.5
0.6696,143.7
0.672,154.6
0.6744,159.2
0.6768,141.2
0.6792,130.6
0.6816,183.1
0.684,190.6
0.6864,145.1
0.6888,145.8
0.6912,161.6
0.6936,141.8
0.696,137.9
0.6984,140.7
0.7008,134.3
0.7032,129.1
0.7056,103.7
0.708,77.6
0.7104,109.1
0.7128,86.1
0.7152,56.8
0.7176,-17.8
0.72,-16.5
0.7224,7.9
0.7248,-14.7
0.7272,-39.9
0.7296,-54.9
0.732,-37.9
0.7344,-37.7
0.7368,-87.1
0.7392,-88.7
0.7416,-22.1
0.744,12.9
0.7464,45.5
0.7488,106.3
0.7512,173.6
0.7536,252.1
0.756,303.4
0.7584,340.7
0.7608,423.4
0.7632,465.9
0.7656,452.3
0.768,421.8
0.7704,370.3
0.7728,389.7
0.7752,352.7
0.7776,324.2
0.78,271.1
0.7824,255.3
0.7848,272.6
0.7872,223.3
0.7896,220.7
0.792,197.1
0.7944,180.7
0.7968,189.3
0.7992,160.4
0.8016,157.7
0.804,140.1
0.8064,179.2
0.8088,194.4
0.8112,192.7
0.8136,175.7
0.816,178.6
0.8184,184.9
0.8208,202.9
0.8232,209.9
0.8256,207.2
0.828,190.3
0.8304,195.3
0.8328,193.8
0.8352,182.2
0.8376,150.8
0.84,132
0.8424,92.6
0.8448,130.9
0.8472,152.4
0.8496,161.2
0.852,157.9
0.8544,168.7
0.8568,192.1
0.8592,176
0.8616,154.5
0.864,148.9
0.8664,180.7
0.8688,158.9
0.8712,157.7
0.8736,175.6
0.876,156.1
0.8784,126.6
0.8808,130.4
0.8832,136.7
0.8856,124.5
0.888,92.6
0.8904,104.7
0.8928,109.4
0.8952,40.3
0.8976,25.6
0.9,35
0.9024,42.3
0.9048,51.5
0.9072,37.4
0.9096,37.9
0.912,18.9
0.9144,7.8
0.9168,4.8
0.9192,-2.1
0.9216,5.9
0.924,-3.7
0.9264,6.9
0.9288,20.9
0.9312,19.6
0.9336,39
0.936,42.4
0.9384,71
0.9408,115.3
0.9432,114.5
0.9456,86.7
0.948,118.6
0.9504,133.2
0.9528,157.4
0.9552,188.5
0.9576,227.3
0.96,249.1
0.9624,232.1
0.9648,254.1
0.9672,266.1
0.9696,258.5
0.972,246.2
0.9744,287.2
0.9768,295.2
0.9792,289.1
0.9816,311.4
0.984,267
0.9864,229.1
0.9888,223.4
0.9912,233.9
0.9936,244
0.996,234
0.9984,211.3
1.0008,194.9
1.0032,164.8
1.0056,182.4
1.008,186.2
1.0104,192.8
1.0128,167.2
1.0152,152.1
1.0176,191.6
1.02,155.4
1.0224,146.8
1.0248,183.9
1.0272,167.3
1.0296,177.6
1.032,170.7
1.0344,208.2
1.0368,237
1.0392,193.9
1.0416,163.4
1.044,199.1
1.0464,202.8
1.0488,226.2
1.0512,220.4
1.0536,225.2
1.056,183.5
1.0584,185.8
1.0608,194.1
1.0632,219.8
1.0656,220.5
1.068,181.4
1.0704,189.6
1.0728,206.3
1.0752,192.5
1.0776,189.6
1.08,201.9
1.0824,208.7
1.0848,207.8
1.0872,190.1
1.0896,164.5
1.092,131.2
1.0944,140.7
1.0968,188.2
1.0992,196.7
1.1016,197.6
1.104,185.5
1.1064,172.7
1.1088,154.5
1.1112,178.2
1.1136,198.6
1.116,210.9
1.1184,171.3
1.1208,142.3
1.1232,116.2
1.1256,143.3
1.128,125.9
1.1304,163.3
1.1328,148.4
1.1352,152.8
1.1376,178.6
1.14,226.6
1.1424,182.3
1.1448,151.4
1.1472,141.5
1.1496,175.3
1.152,150.6
1.1544,146.8
1.1568,196.4
1.1592,171.7
1.1616,154.7
1.164,121.5
1.1664,109.7
1.1688,182
1.1712,212
1.1736,194.6
1.176,199.8
1.1784,174
1.1808,182.2
1.1832,221.6
1.1856,240.9
1.188,250.8
1.1904,234.4
1.1928,255
1.1952,237.8
1.1976,190.5
