-1,0
-0.9976,0
-0.9952,0
-0.9928,0
-0.9904,0
-0.988,0
-0.9856,0
-0.9832,0
-0.9808,0
-0.9784,0
-0.976,0
-0.9736,0
-0.9712,0
-0.9688,0
-0.9664,0
-0.964,0
-0.9616,0
-0.9592,0
-0.9568,0
-0.9544,0
-0.952,0
-0.9496,0
-0.9472,0
-0.9448,0
-0.9424,0
-0.94,0
-0.9376,0
-0.9352,0
-0.9328,0
-0.9304,0
-0.928,0
-0.9256,0
-0.9232,0
-0.9208,0
-0.9184,0
-0.916,0
-0.9136,0
-0.9112,0
-0.9088,0
-0.9064,0
-0.904,0
-0.9016,0
-0.8992,0
-0.8968,0
-0.8944,0
-0.892,0
-0.8896,0
-0.8872,0
-0.8848,0
-0.8824,0
-0.88,0
-0.8776,0
-0.8752,0
-0.8728,0
-0.8704,0
-0.868,0
-0.8656,0
-0.8632,0.11111
-0.8608,-0.55556
-0.8584,-1.3333
-0.856,0.22222
-0.8536,-0.16667
-0.8512,4.6111
-0.8488,3.8333
-0.8464,5.8333
-0.844,6.3333
-0.8416,4.2222
-0.8392,1.2778
-0.8368,1.8333
-0.8344,1.7778
-0.832,4.3333
-0.8296,7.6111
-0.8272,8.1111
-0.8248,9.6111
-0.8224,9
-0.82,6.5
-0.8176,4.6667
-0.8152,2.8333
-0.8128,3.9444
-0.8104,5.8889
-0.808,4.3889
-0.8056,6.1111
-0.8032,8.8889
-0.8008,4.2222
-0.7984,0.88889
-0.796,1.1667
-0.7936,6.4444
-0.7912,8.0556
-0.7888,9.2222
-0.7864,10.167
-0.784,9.2222
-0.7816,11.389
-0.7792,8.2222
-0.7768,8.3333
-0.7744,8.3889
-0.772,6.3333
-0.7696,8.0556
-0.7672,9.6111
-0.7648,7.2778
-0.7624,8
-0.76,9.3333
-0.7576,8.5556
-0.7552,10.167
-0.7528,6.3333
-0.7504,7.0556
-0.748,8.8333
-0.7456,10.222
-0.7432,13.222
-0.7408,12.444
-0.7384,14.333
-0.736,11.167
-0.7336,7.8333
-0.7312,10.889
-0.7288,12.667
-0.7264,8.3333
-0.724,13.167
-0.7216,14.389
-0.7192,14.5
-0.7168,12.722
-0.7144,8.3889
-0.712,11.333
-0.7096,13.056
