0,0
0.0022,1452.5
0.0044,859.3
0.0066,436.3
0.0088,242.6
0.011,151.6
0.0132,98.6
0.0154,66.2
0.0176,46.2
0.0198,36.1
0.022,27.1
0.0242,23.7
0.0264,18
0.0286,12.9
0.0308,10.3
0.033,4.7
0.0352,4.1
0.0374,5.4
0.0396,3.7
0.0418,2.2
0.044,5.8
0.0462,8.4
0.0484,7.6
0.0506,2.4
0.0528,2.7
0.055,1.8
0.0572,2.2
0.0594,3.8
0.0616,2.2
0.0638,0.5
0.066,0.6
0.0682,3
0.0704,1.8
0.0726,0.4
0.0748,-0.1
0.077,0.8
0.0792,2.2
0.0814,1.8
0.0836,3.8
0.0858,3.3
0.088,-2.4
0.0902,-2.8
0.0924,1.4
0.0946,3.4
0.0968,6.4
0.099,3.6
0.1012,5
0.1034,5
0.1056,1.1
0.1078,0.9
0.11,-4
0.1122,-5.1
0.1144,-3.4
0.1166,0.3
0.1188,-4.6
0.121,-12.8
0.1232,-2
0.1254,5.6
0.1276,9.4
0.1298,11.1
0.132,15
0.1342,19.9
0.1364,24.1
0.1386,23.8
0.1408,30.7
0.143,43.7
0.1452,56.5
0.1474,60.4
0.1496,55.4
0.1518,63
0.154,64.7
0.1562,59.4
0.1584,55.7
0.1606,55.7
0.1628,49.9
0.165,52.9
0.1672,62.4
0.1694,59.6
0.1716,61.2
0.1738,74.4
0.176,91.8
0.1782,107.2
0.1804,120
0.1826,122
0.1848,119.5
0.187,108.3
0.1892,96
0.1914,87.4
0.1936,77.2
0.1958,75.7
0.198,69.1
0.2002,58.9
0.2024,50.7
0.2046,50.7
0.2068,60.2
0.209,52.6
0.2112,39.1
0.2134,39.4
0.2156,44.9
0.2178,41.6
0.22,38.1
0.2222,42.1
0.2244,40.3
0.2266,35.9
0.2288,36.5
0.231,39.4
0.2332,42.6
0.2354,47.6
0.2376,44
0.2398,36.7
0.242,29.2
0.2442,38
0.2464,47.7
0.2486,33.6
0.2508,27.4
0.253,26.5
0.2552,38.4
0.2574,21.6
0.2596,34.9
0.2618,18.2
0.264,17.6
0.2662,12.6
0.2684,28.2
0.2706,36.7
0.2728,35.2
0.275,33.8
0.2772,32.2
0.2794,28.9
0.2816,37.4
0.2838,32.8
0.286,33.4
0.2882,36
0.2904,35.6
0.2926,37.2
0.2948,46.7
0.297,47
0.2992,46.8
0.3014,46.3
0.3036,39.6
0.3058,30.1
0.308,35.5
0.3102,31.9
0.3124,28.6
0.3146,37.4
0.3168,44.1
0.319,39.6
0.3212,34.1
0.3234,35.7
0.3256,39.1
0.3278,36
0.33,35.5
0.3322,36.3
0.3344,38.1
0.3366,41.2
0.3388,30.2
0.341,23.5
0.3432,34.5
0.3454,31.7
0.3476,30.6
0.3498,29
0.352,25.2
0.3542,26.8
0.3564,28.1
0.3586,24.6
0.3608,24.7
0.363,29.6
0.3652,32.1
0.3674,30.2
0.3696,25.5
0.3718,29
0.374,36.1
0.3762,42.8
0.3784,38.6
0.3806,34.2
0.3828,38.7
0.385,39.3
0.3872,39.1
0.3894,31.9
0.3916,30.5
0.3938,29.8
0.396,25.9
0.3982,42.7
0.4004,44.3
0.4026,49.4
0.4048,37.5
0.407,33.3
0.4092,32.1
0.4114,38.4
0.4136,39.3
0.4158,36.9
0.418,39.7
0.4202,39.2
0.4224,39.9
0.4246,42.8
0.4268,44.5
0.429,40.6
0.4312,48.3
0.4334,48.8
0.4356,40.8
0.4378,33.8
0.44,29.8
0.4422,29.8
0.4444,32.1
0.4466,37.6
0.4488,33.7
0.451,32.7
0.4532,41.8
0.4554,36.2
0.4576,38.2
0.4598,43.2
0.462,44.9
0.4642,44.2
0.4664,39.8
0.4686,33.7
0.4708,37.3
0.473,33.5
0.4752,37.4
0.4774,51.7
0.4796,49.4
0.4818,36.3
0.484,40.5
0.4862,46.1
0.4884,34.5
0.4906,32.6
0.4928,36.5
0.495,36.7
0.4972,42
0.4994,37.7
0.5016,28.9
0.5038,28.5
0.506,27.6
0.5082,35.7
0.5104,39.3
0.5126,39.9
0.5148,40.9
0.517,37.4
0.5192,40.9
0.5214,48.9
0.5236,44
0.5258,41.7
0.528,53.9
0.5302,46.4
0.5324,40.5
0.5346,36
0.5368,31.1
0.539,36.8
0.5412,39.3
0.5434,44.8
0.5456,46.9
0.5478,44.2
0.55,36.2
0.5522,34.9
0.5544,34.8
0.5566,35.7
0.5588,43.1
0.561,39.4
0.5632,37.6
0.5654,37.2
0.5676,35.6
0.5698,52.5
0.572,47.8
0.5742,46.8
0.5764,48
0.5786,49.3
0.5808,52.3
0.583,45
0.5852,40.2
0.5874,43.7
0.5896,52.1
0.5918,47.6
0.594,47.9
0.5962,49.8
0.5984,44.8
0.6006,40.9
0.6028,49.3
0.605,52.1
0.6072,40.6
0.6094,38.5
0.6116,41.1
0.6138,45.4
0.616,58.9
0.6182,58
0.6204,45.1
0.6226,44.5
0.6248,47.6
0.627,48.2
0.6292,44.8
0.6314,47.3
0.6336,57.2
0.6358,57
0.638,57.6
0.6402,57.6
0.6424,51
0.6446,52.3
0.6468,56.5
0.649,59.3
0.6512,51.2
0.6534,49.7
0.6556,57.6
0.6578,57.8
0.66,56.1
0.6622,46.9
0.6644,49.8
0.6666,54.2
0.6688,54.7
0.671,56.5
0.6732,69
0.6754,76.9
0.6776,64.8
0.6798,61.9
0.682,63.5
0.6842,62.6
0.6864,68.8
0.6886,79.5
0.6908,79.2
0.693,70.2
0.6952,57.4
0.6974,53.2
0.6996,51.3
0.7018,59.3
0.704,69.9
0.7062,68.3
0.7084,70.9
0.7106,62.4
0.7128,65.9
0.715,64.2
0.7172,63
0.7194,62.3
0.7216,67.3
0.7238,71.4
0.726,68.4
0.7282,71.1
0.7304,72.6
0.7326,68.8
0.7348,65.7
0.737,69.6
0.7392,69.5
0.7414,62.1
0.7436,69.1
0.7458,84.9
0.748,70.7
0.7502,61.5
0.7524,68
0.7546,69
0.7568,66.6
0.759,73
0.7612,77.4
0.7634,75.8
0.7656,68.6
0.7678,72
0.77,75.5
0.7722,67.6
0.7744,65.5
0.7766,69
0.7788,70.4
0.781,63.6
0.7832,54.9
0.7854,64.4
0.7876,72
0.7898,68.6
0.792,69.7
0.7942,74
0.7964,71
0.7986,72.2
0.8008,69.6
0.803,77.6
0.8052,70.6
0.8074,62.7
0.8096,66
0.8118,61.4
0.814,56.5
0.8162,62.8
0.8184,76.3
0.8206,79.5
0.8228,80.5
0.825,81.7
0.8272,67.1
0.8294,61
0.8316,59.4
0.8338,72.6
0.836,77
0.8382,73.5
0.8404,83.3
0.8426,72.5
0.8448,71.3
0.847,62
0.8492,53
0.8514,57.9
0.8536,70.8
0.8558,70.2
0.858,64
0.8602,63.5
0.8624,58.5
0.8646,57
0.8668,69
0.869,84
0.8712,78.6
0.8734,76.5
0.8756,81.4
0.8778,74
0.88,70.1
0.8822,76.3
0.8844,81.1
0.8866,78.7
0.8888,88.8
0.891,82.3
0.8932,68.2
0.8954,63.4
0.8976,58.6
0.8998,64.1
0.902,76.9
0.9042,74.2
0.9064,63.2
0.9086,62.1
0.9108,70.9
0.913,80.6
0.9152,79.5
0.9174,73.2
0.9196,73.2
0.9218,83.9
0.924,87.9
0.9262,84.4
0.9284,76.5
0.9306,72.6
0.9328,71
0.935,75.2
0.9372,69.4
0.9394,64.6
0.9416,75.1
0.9438,71.7
0.946,86.1
0.9482,91.3
0.9504,89.3
0.9526,83.4
0.9548,66.4
0.957,65.9
0.9592,68.4
0.9614,79.5
0.9636,83
0.9658,73
0.968,77.2
0.9702,89.8
0.9724,97.4
0.9746,88.7
0.9768,73.4
0.979,82.2
0.9812,81.1
0.9834,70.2
0.9856,76.2
0.9878,88.5
0.99,74.6
0.9922,77.3
0.9944,76.6
0.9966,84.8
0.9988,79.9
1.001,77.4
1.0032,84.8
1.0054,89
1.0076,87.7
1.0098,84.1
1.012,83.5
1.0142,83.5
1.0164,88.3
1.0186,94.1
1.0208,86.2
1.023,79.6
1.0252,72
1.0274,65.8
1.0296,70.8
1.0318,73.9
1.034,76.3
1.0362,82
1.0384,85.3
1.0406,87.3
1.0428,79.9
1.045,74.2
1.0472,75.4
1.0494,75.5
1.0516,82.7
1.0538,84.1
1.056,83.3
1.0582,83.4
1.0604,81.1
1.0626,80.6
1.0648,69.8
1.067,86.7
1.0692,92.1
1.0714,88.5
1.0736,83.5
1.0758,100.1
1.078,93.9
1.0802,89.2
1.0824,86
1.0846,101.5
1.0868,94.8
1.089,91.1
1.0912,90.7
1.0934,97.4
1.0956,94.1
1.0978,78.9
1.1,84
1.1022,90.6
1.1044,86
1.1066,84.1
1.1088,84.6
1.111,84.6
1.1132,93.1
1.1154,98.3
1.1176,94.6
1.1198,98.4
1.122,99.7
1.1242,105.8
1.1264,110.1
1.1286,93.1
1.1308,84.9
1.133,96.4
1.1352,95.3
1.1374,86.1
1.1396,94.4
1.1418,102.8
1.144,98.7
1.1462,90.5
1.1484,90.3
1.1506,101.9
1.1528,108.9
1.155,98.3
1.1572,100.3
1.1594,101.3
1.1616,93.7
1.1638,99.3
1.166,103.6
1.1682,93.8
1.1704,101.6
1.1726,103.5
1.1748,107.2
1.177,114.9
1.1792,105.5
1.1814,106.3
1.1836,109.4
1.1858,115.3
1.188,105.4
1.1902,111.2
1.1924,124.6
1.1946,105
1.1968,108.1
1.199,109.5
1.2012,118.7
1.2034,114.5
1.2056,108.3
1.2078,116.1
1.21,116.4
1.2122,118.4
1.2144,121.8
1.2166,111.1
1.2188,111
1.221,118.6
1.2232,122.7
1.2254,125.2
1.2276,122.8
1.2298,124.9
1.232,120.2
1.2342,122.4
1.2364,127
1.2386,125.5
1.2408,128.7
1.243,125.7
1.2452,123.4
1.2474,132.1
1.2496,138.4
1.2518,142.8
1.254,139.9
1.2562,131.9
1.2584,126.2
1.2606,135.8
1.2628,151.9
1.265,150.3
1.2672,139
1.2694,135.6
1.2716,137.5
1.2738,140.7
1.276,149.6
1.2782,156.9
1.2804,165.6
1.2826,155.6
1.2848,153.4
1.287,146.2
1.2892,146.8
1.2914,161.5
1.2936,164.6
1.2958,163
1.298,166.3
1.3002,157.4
1.3024,154.1
1.3046,163.1
1.3068,169.7
1.309,165.3
1.3112,170.6
1.3134,177.4
1.3156,182
1.3178,172.7
1.32,178.5
1.3222,181.9
1.3244,174.1
1.3266,173.9
1.3288,166.6
1.331,186.9
1.3332,187.5
1.3354,187.8
1.3376,216.2
1.3398,204.5
1.342,198.7
1.3442,199.6
1.3464,211.6
1.3486,208.8
1.3508,214
1.353,224.5
1.3552,216.7
1.3574,235.7
1.3596,240.3
1.3618,227.7
1.364,234.6
1.3662,221.3
1.3684,252.4
1.3706,260.1
1.3728,254.2
1.375,250.5
1.3772,254.5
1.3794,265.3
1.3816,265.2
1.3838,264
1.386,266.3
1.3882,285.2
1.3904,306.7
1.3926,316.7
1.3948,317.7
1.397,339.2
1.3992,336.1
1.4014,325
1.4036,345.8
1.4058,356.8
1.408,377.6
1.4102,376.7
1.4124,373.4
1.4146,422.2
1.4168,425.1
1.419,421.1
1.4212,441.5
1.4234,444
1.4256,456.9
1.4278,477.1
1.43,505.8
1.4322,520.1
1.4344,529.3
1.4366,559.7
1.4388,587.7
1.441,617.3
1.4432,647
1.4454,659.6
1.4476,711.5
1.4498,731.6
1.452,753.6
1.4542,771
1.4564,794.9
1.4586,822.8
1.4608,852.4
1.463,866.4
1.4652,865.6
1.4674,901.1
1.4696,901.7
1.4718,901.2
1.474,914.5
1.4762,919.8
1.4784,917
1.4806,916.4
1.4828,914.1
1.485,921.1
1.4872,909.5
1.4894,877.8
1.4916,843.5
1.4938,808.6
1.496,770.2
1.4982,729.8
1.5004,701.9
1.5026,665
1.5048,633.8
1.507,597.5
1.5092,568.7
1.5114,530.5
1.5136,495.8
1.5158,487.5
1.518,482.4
1.5202,464.5
1.5224,440.3
1.5246,428.5
1.5268,421.3
1.529,410.2
1.5312,409.9
1.5334,403.5
1.5356,387.7
1.5378,378.3
1.54,367.6
1.5422,353
1.5444,340.7
1.5466,325.7
1.5488,316.4
1.551,303
1.5532,293.7
1.5554,302.8
1.5576,307.9
1.5598,297.7
1.562,273.2
1.5642,273.3
1.5664,277.4
1.5686,271.4
1.5708,261.2
1.573,245.9
1.5752,229.4
1.5774,228.7
1.5796,236.5
1.5818,224.2
1.584,234.8
1.5862,229.6
1.5884,225.4
1.5906,221.3
1.5928,225.8
1.595,207.6
1.5972,203.8
1.5994,211.6
1.6016,202.7
1.6038,189.1
1.606,192.4
1.6082,187.5
1.6104,183.9
1.6126,190.8
1.6148,190.4
1.617,187.7
1.6192,190.4
1.6214,186.1
1.6236,177.4
1.6258,174.8
1.628,169.9
1.6302,171.1
1.6324,165.7
1.6346,158.3
1.6368,163.7
1.639,155.7
1.6412,152.9
1.6434,156.7
1.6456,161.3
1.6478,161.4
1.65,143.9
1.6522,138.2
1.6544,155.8
1.6566,161.3
1.6588,153.3
1.661,141.3
1.6632,144.3
1.6654,143.2
1.6676,144.2
1.6698,142.5
1.672,136.2
1.6742,142
1.6764,136.3
1.6786,140.1
1.6808,136.3
1.683,128.5
1.6852,134.1
1.6874,135.5
1.6896,135.7
1.6918,138.9
1.694,129.4
1.6962,129.2
1.6984,128.7
1.7006,129.6
1.7028,136.8
1.705,135.1
1.7072,136.6
1.7094,127.1
1.7116,119.1
1.7138,112.6
1.716,125.2
1.7182,130.3
1.7204,122
1.7226,125
1.7248,126.8
1.727,127.5
1.7292,121.5
1.7314,113.7
1.7336,114.5
1.7358,120.9
1.738,119.7
1.7402,122.2
1.7424,129.5
1.7446,123.5
1.7468,113.1
1.749,111.2
1.7512,109.1
1.7534,128.5
