0	100	
1	100	
2	100	
3	100	
4	100	
5	100	
6	100	
7	100	
8	100	
9	100	
10	100	
11	100	
12	100	
13	102	
14	107	
15	102	
16	96	
17	93	
18	100	
19	101	
20	98	
21	98	
22	100	
23	100	
24	101	
25	100	
26	96	
27	101	
28	102	
29	96	
30	99	
31	96	
32	99	
33	96	
34	105	
35	105	
36	100	
37	100	
38	97	
39	101	
40	98	
41	97	
42	105	
43	105	
44	96	
45	95	
46	97	
47	98	
48	102	
49	100	
50	98	
51	101	
52	96	
53	101	
54	99	
55	97	
56	82	
57	101	
58	94	
59	90	
60	95	
61	102	
62	108	
63	107	
64	102	
65	101	
66	107	
67	102	
68	100	
69	106	
70	104	
71	100	
72	104	
73	105	
74	103	
75	98	
76	104	
77	97	
78	101	
79	103	
80	93	
81	94	
82	96	
83	96	
84	99	
85	97	
86	94	
87	100	
88	97	
89	94	
90	95	
91	103	
92	102	
93	100	
94	99	
95	99	
96	98	
97	100	
98	102	
99	98	
100	104	
101	99	
102	96	
103	94	
104	92	
105	100	
106	99	
107	101	
108	97	
109	84	
110	96	
111	103	
112	100	
113	102	
114	102	
115	101	
116	103	
117	93	
118	100	
119	103	
120	99	
121	95	
122	94	
123	98	
124	104	
125	102	
126	104	
127	99	
128	97	
129	103	
130	98	
131	97	
132	99	
133	103	
134	79	
135	81	
136	100	
137	98	
138	101	
139	99	
140	108	
141	108	
142	96	
143	135	
144	105	
145	101	
146	90	
147	99	
148	102	
149	105	
150	100	
151	106	
152	108	
153	97	
154	95	
155	99	
156	103	
157	109	
158	106	
159	99	
160	102	
161	108	
162	102	
163	104	
164	106	
165	97	
166	92	
167	99	
168	101	
169	97	
170	103	
171	99	
172	98	
173	100	
174	102	
175	97	
176	97	
177	89	
178	96	
179	94	
180	101	
181	99	
182	102	
183	102	
184	104	
185	111	
186	111	
187	102	
188	100	
189	99	
190	100	
191	97	
192	101	
193	98	
194	105	
195	106	
196	100	
197	100	
198	95	
199	101	
200	93	
201	98	
202	101	
203	99	
204	98	
205	93	
206	97	
207	99	
208	103	
209	99	
210	96	
211	98	
212	100	
213	102	
214	94	
215	101	
216	105	
217	98	
218	99	
219	85	
220	99	
221	102	
222	97	
223	102	
224	96	
225	100	
226	103	
227	100	
228	102	
229	103	
230	102	
231	106	
232	106	
233	100	
234	104	
235	106	
236	98	
237	103	
238	97	
239	101	
240	105	
241	102	
242	102	
243	97	
244	94	
245	100	
246	96	
247	101	
248	106	
249	102	
250	99	
251	100	
252	97	
253	96	
254	101	
255	99	
256	98	
257	100	
258	103	
259	101	
260	100	
261	103	
262	107	
263	101	
264	103	
265	96	
266	101	
267	104	
268	100	
269	99	
270	101	
271	100	
272	100	
273	97	
274	99	
275	102	
276	96	
277	99	
278	100	
279	103	
280	102	
281	99	
282	100	
283	102	
284	103	
285	103	
286	98	
287	98	
288	98	
289	96	
290	96	
291	94	
292	96	
293	109	
294	94	
295	101	
296	94	
297	98	
298	99	
299	99	
300	103	
301	96	
302	98	
303	104	
304	102	
305	99	
306	99	
307	97	
308	97	
309	102	
310	86	
311	104	
312	102	
313	103	
314	100	
315	93	
316	99	
317	99	
318	98	
319	99	
320	103	
321	104	
322	105	
323	105	
324	101	
325	96	
326	94	
327	100	
328	100	
329	98	
330	99	
331	102	
332	97	
333	105	
334	98	
335	90	
336	92	
337	102	
338	103	
339	98	
340	99	
341	102	
342	102	
343	98	
344	94	
345	94	
346	95	
347	99	
348	101	
349	99	
350	99	
351	101	
352	100	
353	96	
354	96	
355	100	
356	96	
357	96	
358	96	
359	102	
360	98	
361	101	
362	99	
363	98	
364	99	
365	92	
366	95	
367	107	
368	93	
369	94	
370	91	
371	108	
372	92	
373	101	
374	103	
375	97	
376	99	
377	101	
378	103	
379	107	
380	97	
381	96	
382	96	
383	97	
384	98	
385	98	
386	102	
387	111	
388	100	
389	98	
390	93	
391	97	
392	101	
393	104	
394	98	
395	101	
396	96	
397	100	
398	100	
399	100	
400	98	
401	101	
402	105	
403	103	
404	100	
405	89	
406	100	
407	101	
408	102	
409	96	
410	101	
411	98	
412	100	
413	99	
414	101	
415	103	
416	95	
417	94	
418	99	
419	106	
420	97	
421	96	
422	93	
423	98	
424	96	
425	97	
426	94	
427	97	
428	98	
429	93	
430	99	
431	95	
432	99	
433	94	
434	96	
435	102	
436	97	
437	97	
438	100	
439	89	
440	95	
441	102	
442	105	
443	99	
444	99	
445	101	
446	98	
447	95	
448	100	
449	107	
450	104	
451	103	
452	103	
453	93	
454	98	
455	99	
456	104	
457	93	
458	93	
459	98	
460	100	
461	104	
462	101	
463	108	
464	97	
465	103	
466	98	
467	97	
468	101	
469	104	
470	100	
471	96	
472	98	
473	102	
474	103	
475	102	
476	101	
477	107	
478	98	
479	100	
480	92	
481	100	
482	100	
483	97	
484	95	
485	102	
486	97	
487	105	
488	95	
489	102	
490	102	
491	97	
492	98	
493	102	
494	102	
495	96	
496	99	
497	100	
498	101	
499	100	
500	99	
501	91	
502	92	
503	100	
504	99	
505	102	
506	101	
507	99	
508	98	
509	100	
510	110	
511	115	
512	108	
513	101	
514	108	
515	111	
516	123	
517	142	
518	253	
519	1027	
520	905	
521	234	
522	145	
523	118	
524	119	
525	107	
526	99	
527	105	
528	108	
529	102	
530	100	
531	107	
532	105	
533	101	
534	93	
535	97	
536	102	
537	105	
538	105	
539	99	
540	91	
541	93	
542	94	
543	97	
544	100	
545	90	
546	92	
547	92	
548	95	
549	98	
550	106	
551	99	
552	96	
553	96	
554	88	
555	94	
556	106	
557	108	
558	96	
559	100	
560	98	
561	99	
562	102	
563	123	
564	97	
565	110	
566	103	
567	95	
568	105	
569	97	
570	107	
571	101	
572	100	
573	99	
574	96	
575	95	
576	96	
577	101	
578	98	
579	99	
580	96	
581	101	
582	105	
583	100	
584	106	
585	101	
586	105	
587	103	
588	106	
589	99	
590	107	
591	107	
592	99	
593	104	
594	101	
595	99	
596	95	
597	94	
598	101	
599	102	
600	95	
601	92	
602	94	
603	98	
604	98	
605	96	
606	98	
607	100	
608	100	
609	100	
610	99	
611	99	
612	100	
613	99	
614	102	
615	105	
616	105	
617	100	
618	97	
619	98	
620	98	
621	102	
622	97	
623	97	
624	97	
625	93	
626	99	
627	95	
628	103	
629	92	
630	94	
631	96	
632	91	
633	103	
634	96	
635	100	
636	99	
637	95	
638	103	
639	100	
640	96	
641	95	
642	98	
643	96	
644	96	
645	105	
646	101	
647	103	
648	100	
649	99	
650	97	
651	100	
652	102	
653	96	
654	105	
655	100	
656	103	
657	84	
658	98	
659	99	
660	102	
661	106	
662	104	
663	102	
664	100	
665	100	
666	102	
