0	0	
1	0	
2	0	
3	0	
4	0	
5	0	
6	0	
7	0	
8	0	
9	0	
10	0	
11	0	
12	-2.57143	
13	-1.71429	
14	0.333333	
15	3.61905	
16	2	
17	0.428571	
18	1.52381	
19	1.90476	
20	3.19048	
21	4.19048	
22	5.47619	
23	6.95238	
24	3.47619	
25	4.71429	
26	5.19048	
27	1.71429	
28	0.571429	
29	-0.619048	
30	-2.85714	
31	-1	
32	4.2381	
33	4.09524	
34	1.47619	
35	-0.428571	
36	0.52381	
37	3.47619	
38	5.38095	
39	5.42857	
40	0.952381	
41	0.52381	
42	1.66667	
43	3	
44	0.380952	
45	3.61905	
46	6.28571	
47	3.33333	
48	2.52381	
49	1.09524	
50	1.2381	
51	0.285714	
52	1.38095	
53	5.71429	
54	4.80952	
55	2.80952	
56	1.90476	
57	-1.2381	
58	0.571429	
59	0.857143	
60	3.61905	
61	3.52381	
62	3.85714	
63	3.04762	
64	2.38095	
65	0.714286	
66	3.04762	
67	3.33333	
68	2.90476	
69	3.47619	
70	1.52381	
71	3.19048	
72	3.95238	
73	4.71429	
74	2.85714	
75	2.52381	
76	2.33333	
77	3.14286	
78	2.2381	
79	4.95238	
80	3.95238	
81	4.71429	
82	2.52381	
83	6.04762	
84	4.47619	
85	3.47619	
86	2.7619	
87	1	
88	1.2381	
89	5.33333	
90	6.28571	
91	5.14286	
92	3.80952	
93	1.2381	
94	0	
95	0.619048	
96	0.619048	
97	3.7619	
98	-0.238095	
99	4.38095	
100	0.904762	
101	3.38095	
102	0.571429	
103	2.2381	
104	7.47619	
105	5.66667	
106	5.19048	
107	2.95238	
108	-0.047619	
109	0.380952	
110	0.952381	
111	1.90476	
112	2.52381	
113	1.28571	
114	3.09524	
115	3.80952	
116	4.09524	
117	2.71429	
118	3.38095	
119	6.19048	
120	2.80952	
121	0.47619	
122	3.90476	
123	5	
124	4.71429	
125	6.95238	
126	4.14286	
127	2.95238	
128	3.66667	
129	2.42857	
130	4.95238	
131	2	
132	3.28571	
133	5.7619	
134	5.09524	
135	2.7619	
136	4.47619	
137	4.19048	
138	3.52381	
139	6.04762	
140	7	
141	9.38095	
142	8.95238	
143	6.80952	
144	5.57143	
145	2	
146	2.7619	
147	-1.47619	
148	0.0952381	
149	3.71429	
150	8.28571	
151	5.85714	
152	3.7619	
153	5.19048	
154	5.14286	
155	5.09524	
156	7.7619	
157	4.52381	
158	2.38095	
159	1.47619	
160	4.42857	
161	7.71429	
162	8.71429	
163	5.14286	
164	6.66667	
165	5.66667	
166	5.33333	
167	2.42857	
168	2.95238	
169	5.71429	
170	3.61905	
171	0.238095	
172	-1.28571	
173	1.71429	
174	3.2381	
175	3.80952	
176	3.47619	
177	3.38095	
178	3.71429	
179	2.28571	
180	3.57143	
181	3.28571	
182	3.14286	
183	4.09524	
184	-0.238095	
185	2.38095	
186	4.7619	
187	2.95238	
188	1.19048	
189	6.28571	
190	6.71429	
191	5.61905	
192	5.38095	
193	2.28571	
194	0.190476	
195	1.66667	
196	4.85714	
197	7.47619	
198	6.14286	
199	7.19048	
200	4.90476	
201	4.71429	
202	5.14286	
203	5.33333	
204	5.2381	
205	3.90476	
206	8.28571	
207	8	
208	9.14286	
209	3.61905	
210	1.19048	
211	4.85714	
212	4.95238	
213	4	
214	2.80952	
215	3.71429	
216	6.28571	
217	5.85714	
218	6.28571	
219	7.14286	
220	6.33333	
221	5.71429	
222	7.57143	
223	6.71429	
224	6.04762	
225	5.28571	
226	3.38095	
227	2.52381	
228	3.33333	
229	0.047619	
230	4.14286	
231	2.42857	
232	2.95238	
233	4.80952	
234	1.90476	
235	6.14286	
236	3.38095	
237	0.571429	
238	1.66667	
239	6.71429	
240	6.66667	
241	2.09524	
242	4.33333	
243	7.47619	
244	6.80952	
245	5.85714	
246	7.09524	
247	7.57143	
248	3.80952	
249	5.42857	
250	6.66667	
251	6.28571	
252	5.85714	
253	5.38095	
254	6.04762	
255	6.2381	
256	5.66667	
257	7.04762	
258	4.71429	
259	5.66667	
260	7.38095	
261	5.95238	
262	6.66667	
263	6.57143	
264	8.52381	
265	10.6667	
266	7.04762	
267	4.71429	
268	6.38095	
269	8.61905	
270	10.5714	
271	7.42857	
272	8	
273	7.52381	
